"辞書
ページ"	見出し語	アクセント型	品詞	"文語などの
種別"	補足	意味 1.	意味 2.	意味 3.	意味 4.	意味 5.	備考
350	kwii	⓪	名			くい。地中に打ちこむ棒材。～?ucuN.くいを打つ。					
350	kwii	⓪	名			1.声。～tatijuN.声を立てる。	2.消息。次のように用いる。～cicuN.消息を聞く。安否を尋ねる。その敬語は?uNcuu'uganuN。'waagaN～cicutaNdi?uNnjukiti kwiri.わたしからもよろしくと言っていたと申し上げてくれ。?uNzunu～cicabiitaN.あなたによろしくとのことでした。				
350	kwii	①	名			戸棚。たんす代わりに着物などを入れるためのもので,中に棚があり,戸を取り付けてある。作り付けのもの（siCikigwii）と持ち運びできるものとあり,上を仏壇にしたものが多い。					
350	kwiicaa=juN	⓪	自=raN,=ti			強くかみ合う。（戸などが）かたくしまる。hasirunu kwiicaati?akaN.戸が強くしまって開かない。					
350	kwiicaa=sjuN	⓪	他=saN,=ci			1.（歯を）強くかみ合わせる。くいしばる。1.（戸などを）強くしめる。強くかみ合わせる。					
350	kwiiCi=cuN	⓪	他=kaN,=ci			食いつく。かみつく。kwiiCikijuNともいう。					
350	kwiici=juN	⓪	他=raN,=Qci			食い切る。噛み切る。					
350	kwiici=juN	①	他=raN,=Qci			密封する。味噌を作る時や漬け物をする時などに,空気がはいらないように密封する。					
350	kwiiCiki=juN	⓪	他=raN,=Qci			食いつく。かみつく。かじりつく。					
350	kwiigaai	⓪	名			声変わり。					
350	kwii=juN	①	他=raN,=ti			越える。hasi～.橋を越える。'NNzu～.溝を越える。?ujanu?wiikara～.親の言うことを聞かない。親を何とも思わない。					
350	kwiikaraa	⓪	名			声がかれること。また,かれた声。しわがれ声。また,しわがれ声の者。					
350	kwiikuci	⓪	名			（きせるなどの）吸い口。					
350	kwiimici=juN	①	他=raN,=ti			閉めきる。（雨戸などを）すっかりしめる。					
350	kwiimuuku	⓪	名			乞婿。娘の婿になってくれと所望すること。また,その婿。					
350	kwiinu=zuN	⓪	他=gaN,=zi			吸い出す。吸い出しごうやくがうみを吸い出す場合などをいう。					
350	kwiirikwiiri	⓪	副			きしきし。ぎいぎい。車など,物のきしむ音。～sjuN.ぎいぎいいう。					
350	kwiiwa=juN	⓪	他=raN,=ti			（黒砂糖･堅い菓子などを）かんで割る。					
350	kwiiziki=juN	①	自=raN,=ti			1.しっかりとせおう。?uhwa～.しっかりとおんぶする。	2.しょい込む。…からのがれられない。'jaNmee～.病気をしょい込む。hwiNsuu～.貧乏からのがれられない。				
351	kwiiZukui	⓪	名			こわづくり。ことさらにせきばらいなどして,そこに人がいることを知らせること。～sjuN.					
351	kwi=juN	①	他=raN,=ti			くれる｡与える｡やる｡また,（…した）やる｡（…して）くれる｡敬語はkwimiSeeN（下さる）,さらにその上は?utabimiSeeN（腸わる）｡また,?usjagijuN（さしあげる）｡?ariNkai sjumuCi tiiCi kwirana.彼に本を一冊やろう｡?uree'waNniNkai kwiri.それはたしにくれ｡?aNsi kwimiSeebiree.そうして下さいませ｡					
352	?meNSeeN	①	自･不規則			いらっしゃる｡おいでになる｡いる･行く･来るの敬語｡同等および目上に対して用いる｡?imeeNよりも丁寧であり,さらに丁寧には?imeNSeeNとなる｡meNseeNという平民的発音もある｡siNsiinu?meNsjoocooN.先生がいらしている｡?meNSeebiree.いらっしゃいませ｡kumaNkai?meNsjooree.こちらへいらっしゃい｡					
353	ma-		接頭			1.士族以上の男女の童名（'warabinaa）につける美称の接頭辞。majamatuu[真山戸]（'jamatuuという男の名を敬っていったもの）,madamaCii[真玉津]（女の名）,masaNduu[真三郎]（男の名）など。	2.真。真の･純粋のなどの意を表わす。mahwiru（真昼）,majunaka（真夜中）。maa-となることもある。maaziN（真きび。toonuciNに対する）など。				
353	maa	⓪	名			1.どこ。～kai?icuga.どこへ行くか。～kaiga.どちらへ（歩いて行く人へのあいさつ）。～nu'warabiga.どこの子供か。～nu maNgura.どの辺。～nu hwiN.どの辺。～haiga.どれほどよいかわからぬ（卑語）。hai-＜hajuN。sibai'Nndazijaka,?uQsaga sisi kamee～haiga.芝居を見るより,それだけ肉を食った方がどれだけいいか知れない。	2.どなた。だれ（taa）の敬語。～?ujaNSeebiiga.どなたでいらっしゃいますか。				
353	-maa		接尾			密にある意の接尾辞。kiimaa（毛深いこと,毛深い人）。					
353	maa?aNda	①	名			種油。菜種油。					
353	maaCi	⓪	名			松。					
353	maaCibaa	⓪	名			松葉。面積の狭いもののたとえとなる。Qcunu nasakee～niNCiCinuN.人の情は松葉にも包む。情は物の量で計ることができない意。					
353	maaCikasaa	⓪	名			松かさ。松ぼっくり。					
353	maaCinu?aNda	⓪	名			松やに。松の幹から出る脂。					
353	maaCuu	⓪	名			松林。松原。					
353	maada	⓪	副			まだ。いまだ。naadaともいう。～See neeN.まだしてない。					
353	maadu	①	名			前（に）。…にならないうち（に）。…する前（に）。'juubaNnu～nukutu.夕飯にならない前のこと。'Nnanikwiiru～,?azi Qsi'Nndee.皆にあげる前に味見をしてみろ。					
353	maagamaagaa	⓪	副			どこだどこだと。あわてて捜し回るさま。～sjuN.					
353	maagana	①	名			どこか。～kai?icuN.どこかに行く。～kai?icumi.どこかに行くのか。道などで目下に会ったときのあいさつ。～tigaroonakai?ataNdi?juruhanasi.どことかいうところにあったという話。					
353	maagu	⓪	名			藁製のかご。女の下着･くず物･布切れなどを入れる。					
353	maaguu	⓪	名			しわの寄った物。しわの寄った人。＜magujuN。					
353	maaguuhwiiguu	⓪	副			しわくちゃ。しわだらけ。maguihwiguiともいう。～sjooN.しわだらけである。					
353	maaguuZira	⓪	名			しわだらけの顔。					
353	maahaNdaa	⓪	名			どれにも合わないもの。使いものにならないもの。無用の長物。人についてもいう。役立たず。					
353	maahwanacaa	⓪	副			仰向け。～keerijuN.仰向けにひっくりかえる。～natooN.仰向けになっている。					
353	maahwanacaa?wiizi	⓪	名			背泳。背泳ぎ。niNzaa?wiiziともいう。					
353	maahwiN	⓪	名			どの辺。maanu hwiNともいう。～ga.どの辺か。					
353	maa?isjaa	⓪	名			黒色の堅い石。村の青年達がsasi?isi（力だめしの石）にする。					
353	maai	⓪	名			まり。手まり。suutiiCibukui（そてつの芯にある綿のようなもの）を中にして丸め,色糸で模様をつけて作る。～?ucuN.まりをつく。					
354	maai	①	名、接尾			1.回り。回ること。また,周囲（maaru）。	2.（接尾）…周。…回り。tamaainu?uubinu mimaai natoosa.（やせて）二回りの帯が三回りになったよ。				
354	maaibeekuu	⓪	名			ある地点へ行くのに左右両方に分かれ,早く行き着く競争。					
354	maainagiee	⓪	名			まりの投げあい。まり投げ。					
354	maai?uucee	⓪	名			まりつき。女の子のする遊戯の名。～sjuN.					
354	maa=juN	①	自=raN,=ti			1.回る。回転する。また,（物の周囲を）回る。また,迂回する。	2.行き渡る。全部に回る。	3.すっかり…の空気,…の状態となる。hwizurukaNzaa～.（火の気または女気がなくて）寒寒とする。nacigataa maatooN.今にも泣きそうになっている。gata maatooN.やがて（破局が）来ようとしている。陶器が割れる寸前にある,人が捕われる寸前にある,などの俗な言い方。gataはmaasigataa（死にそう）,?amihuigataa（雨が降りそう）などの接尾辞-gataa（そう）を単語にして使ったもの。?aNgutu hwiQPati?aQcuSiga,gatamaatooN doo.あれだけ派手にしていたが,もう破産しそうになっているぞ。			
354	maajuuii	⓪	名			髪の結い方の一種。丸髷。簡単に丸く結うだけのもの。女･元服前の少年,服喪中,急ぐ時の一時的処置などの結い方。元服前の士族の少年のそれには?usiriiともいう。					
354	maaku	⓪	名			幕。makuともいう。					
354	maakuma]aku	⓪	副			1.うまそうに。おいしそうに。niizamundu'jaSiga～kanagiisa.まずいものなのに,うまそうに食べているよ。	2.いい食べ物を食べるさま。munoo～kadi kuNci Cikiri'joo.いいものを食べて体力をつけなさいよ。				
354	maakuQsa	①	名			うんと。たんと。たくさん。相当の量。あまり上品でない語。maakusaともいう。普通には?uhookuという。～nu Qcu.たくさんの人。～?aN.うんとある。					
354	maakusa	①	名			maakuQsaと同じ。					
354	maakwaa	⓪	名			1.袖の長い,たけの短い中国風の上着。男用。結びボタンがついている。中国語｢馬掛｣の借用語。女用のものはdiNkwaaという。	2.*明治以後,袖の長いシャツをも言った。				
354	maamadiN	①	副			どこまでも。あくまでも。					
354	maami	⓪	名			1.豆。普通は大豆をいう。	2.腎臓。形が似ているのでいう。				
354	maamigaa	⓪	名			豆の皮。大豆の皮。					
354	maamigaN	⓪	名			あずきで作った羊羹。					
354	maamigaraa	⓪	名			豆のから。大豆のから。大豆の実を取り去ったあとの枝や茎。					
354	maamina	⓪	名			もやし。豆のもやし。?oomaamiiで作る。					
354	maaminacaNpuruu	⓪	名			料理名。もやしの油いため。					
354	maaminakuu	⓪	名			きなこ。大豆を炒って粉にしたもの。					
354	maamusubii	⓪	名			真結び。こま結び。玉結び。					
354	maamutii	⓪	名			どの方向。どの方角。～Nkai'Nkaasjuga.どの方角へ向けるか。					
354	maani	⓪	名			植物名。くろつぐ。高さは3メートルくらいになり,葉･茎ともに長い。若芽は食用になり,幹の繊維は綱の材料となる。茎を子供が刀のおもちゃにする。					
354	maanu	⓪	連体、感			1.（連体）どこの。maaの項参照。	2.（感）なんの。とんでもない。“kunu saraa ?jaaga 'watara'jaa.”～,'waNnee saaiN saNdee.”｢この皿はおまえが割ったろうね。｣｢とんでもない,わたしはさわりもしないよ。｣				
354	maaNkwiiN	①	副			どこもかも。どこもかしこも。～nicooN.どこもかも似ている。					
355	maa?oohwaa	⓪	名			植物名。のげし。はるののげし。けしあざみ。野生の草だが,野菜の代用になる。					
355	maarikaa	⓪	名			どの辺。					
355	maaru	①	名			1.回り。周囲。maaiともいう。'jaanu～.家の周囲。	2.番。順番。'waamaaru.わたしの番。				
355	maaruu	①	名			順番に回ること。順番制。?weekee～.富は順ぐりに回って来るもの。					
355	maaruugurusi	⓪	名			袋だたき。大勢で一人をなぐること。					
355	maasamuN	⓪	名			うまいもの。おいしい食べ物。					
355	maasaN	⓪	形			うまい。おいしい。女は丁寧には?uNsiraasjaNという。					
355	maasigataa	⓪	名			死にそう。死にかかっていること。瀕死。sinigataaは主として動物についていう。～nu Qcu.死にそうな人。～najuru hudu'utatootaN.死にそうなほど疲れていた。					
355	maasju	⓪	名			塩。食塩。					
355	maasjumiZi	⓪	名			塩水。はらい清める時に使う。葬式の帰りなどに戸口で塩水をふりかけてから中にはいる。					
355	maa=sjuN	①	他=saN,=ci			回す。回転させる。また,次から次へ回す。ただしmaasjuN（死ぬ）の語感をさけるため,migurasjuNを多く使う。					
355	maa=sjuN	①	自=saN,=ci/元の記載では不規則			死ぬ。なくなる。sinuNよりも丁寧な語で,sinuNは多く動物についていう。					
355	maasjutacaa	⓪	名			塩たき。製塩。製塩のため海水を煮つめること。また,塩をたく人。製塩業者。～sjuN.塩たきをする。					
355	maasju?ujaa	⓪	名			塩売り。塩商人。多く泊の前島の女が売り歩いた。					
355	maatagaataa	⓪	名			肩車。股肩の意。那覇ではbuututukwaaNという。					
355	maataku	⓪	名			竹の一種。だいさんちく。りょくちく。高さ10メートル近くにもなる最も普通の竹。たけのこは食用,幹は竿･建築用材などにする。					
355	maaumaa]u	①	副			にゃあにゃあ。猫の鳴き声。					
355	maauu	⓪	名			猫の小児語。					
355	maauu	①	名			まお（真苧）。からむし。麻の一種。夏物の上等の麻衣にする。					
355	maaza	⓪	名			真喜屋。《地》参照。					
